WORD	arg0.np..v.v..arg2.np..arg1.np.	arg0.np..v.v..arg1.np..arg2.pp.	PREFERENCE	LLR	PEARSONRESID	LOGODDSRATIO	MI	DELTAPC2W	DELTAPW2C
kill	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
learn	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
list	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
occupy	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
plunge	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
pose	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
recover	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
represent	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
reward	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
subject	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
talk	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
tear	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
trace	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
value	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
wage	5	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.94546714330548	0.435525364479444	22.9987216597669	0.280555560855218	0.000909587047480444	0.176858513189448
assign	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
catch	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
close	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
clothe	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
credit	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
demand	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
deter	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
direct	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
distance	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
execute	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
extort	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
funnel	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
gain	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
hail	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
heap	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
hide	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
import	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
indict	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
instal	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
investigate	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
know	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
lead	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
level	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
miss	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
pave	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
peg	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
pin	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
position	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
post	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
press	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
recommend	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
rescue	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
rush	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
shove	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
solve	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
speak	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
spill	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
spread	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
sprinkle	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
start	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
steer	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
strike	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
summon	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
target	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
thrust	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
wipe	4	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.55624498837429	0.389545728360564	21.8273626056406	0.280555560855218	0.000727669637984355	0.176832009590889
adapt	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
approve	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
attack	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
begin	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
boost	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
bury	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
castigate	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
challenge	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
chastise	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
compliment	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
conclude	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
convince	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
counter	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
create	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
cushion	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
depict	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
derive	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
deserve	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
design	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
dip	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
dismiss	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
dispatch	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
earmark	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
educate	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
embrace	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
end	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
fault	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
handle	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
hang	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
hire	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
hurt	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
incorporate	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
inflict	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
inherit	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
install	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
liken	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
lower	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
mistake	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
mix	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
pack	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
preclude	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
price	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
promote	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
propel	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
prove	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
rate	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
require	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
rub	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
shield	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
shout	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
stab	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
stand	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
sweep	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
tout	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
transmit	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
wash	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
wreak	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
yield	3	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	1.16708721793836	0.337356496695961	21.6213454204699	0.280555560855218	0.000545752228488266	0.176805513934672
aggravate	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
ally	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
announce	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
answer	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
appeal	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
appoint	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
arrest	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
ascribe	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
assimilate	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
associate	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
ban	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
bid	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
bill	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
blind	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
budget	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
cede	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
channel	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
chide	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
clean	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
clear	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
cloak	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
comfort	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
commend	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
conceal	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
confront	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
control	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
couch	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
crown	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
curry	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
declare	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
defend	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
defer	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
deposit	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
designate	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
disclose	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
distinguish	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
distract	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
dump	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
elevate	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
enlist	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
entrust	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
equate	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
equip	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
exchange	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
exempt	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
exert	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
exonerate	2	0	arg0(np)-v(v)-arg1(np)-arg2(pp)	0.77799381063125	0.275450426106008	21.3640721224692	0.280555560855218	0.000363834818992178	0.176779026217229
